"Year","Area","Street","Street 2","Strange HTML"
2011,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2011,"Birmingham","Paradesc","Paradesc",NA
2011,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2011,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2011,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2011,"Birmingham","Paradesuttontown","Paradesuttontown",NA
2011,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2011,"Birmingham","Paradesuttoncoldfield","Paradesuttoncoldfield",NA
2011,"Birmingham","Paradesuttontowncentre","Paradesuttontowncentre",NA
2011,"Birmingham","Parkestoncrescentkinsgatndingbham","Parkestoncrescentkinsgatndingbham",NA
2011,"Birmingham","Plantsgroveerdington","Plantsgroveerdington",NA
2011,"Birmingham","Pypehayesroadpypehayesbham","Pypehayesroadpypehayesbham",NA
2011,"Birmingham","Pypehayesroadpypehayesbham","Pypehayesroadpypehayesbham",NA
2011,"Birmingham","Pypehayesroadpypehayesbham","Pypehayesroadpypehayesbham",NA
2011,"Birmingham","Queenstr.","Queenstr.",NA
2011,"Birmingham","Queenstr.","Queenstr.",NA
2011,"Birmingham","Queenstr.","Queenstr.",NA
2011,"Birmingham","Queenstr.","Queenstr.",NA
2011,"Birmingham","Queenstr.suttoncoldfieldtowncentre","Queenstr.suttoncoldfieldtowncentre",NA
2011,"Birmingham","Queslettroadeast","Queslettroadeast",NA
2011,"Birmingham","Redacrerdboldmere","Redacrerdboldmere",NA
2011,"Birmingham","Reservoirroad","Reservoirroad",NA
2011,"Birmingham","Ridgeway","Ridgeway",NA
2011,"Birmingham","Sladeroaderdingtonbham","Sladeroaderdingtonbham",NA
2011,"Birmingham","Sladeroaderdingtonbham","Sladeroaderdingtonbham",NA
2011,"Birmingham","Sothparadesuttoncoldfield","Sothparadesuttoncoldfield",NA
2011,"Birmingham","Sothparadesuttoncoldfield","Sothparadesuttoncoldfield",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparade","Southparade",NA
2011,"Birmingham","Southparadetowncentresuttoncoldfield","Southparadetowncentresuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttontowncentre","Southparadesuttontowncentre",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttoncoldfield","Southparadesuttoncoldfield",NA
2011,"Birmingham","Southparadesuttontowncentre","Southparadesuttontowncentre",NA
2011,"Birmingham","Southparadetowncentresuttoncoldfield","Southparadetowncentresuttoncoldfield",NA
2011,"Birmingham","Stornawayroadcastlevale","Stornawayroadcastlevale",NA
2011,"Birmingham","Str.leyroaderdington","Str.leyroaderdington",NA
2011,"Birmingham","Sumburghcroft","Sumburghcroft",NA
2011,"Birmingham","Suttoncoldfieldtowncentre","Suttoncoldfieldtowncentre",NA
2011,"Birmingham","Suttoncoldfieldtowncentre","Suttoncoldfieldtowncentre",NA
2011,"Birmingham","Suttonnewroad","Suttonnewroad",NA
2011,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2011,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2011,"Birmingham","Suttonnewroaderdington","Suttonnewroaderdington",NA
2011,"Birmingham","Suttonnewroaderdingtonbham","Suttonnewroaderdingtonbham",NA
2011,"Birmingham","Suttonparade","Suttonparade",NA
2011,"Birmingham","Suttonparade","Suttonparade",NA
2011,"Birmingham","Suttonparade","Suttonparade",NA
2011,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2011,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2011,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2011,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2011,"Birmingham","Suttontowncentre","Suttontowncentre",NA
2011,"Birmingham","Tedburycrescent","Tedburycrescent",NA
2011,"Birmingham","Tescosexpresswalsallroadfouroakssuttoncoldfield","Tescosexpresswalsallroadfouroakssuttoncoldfield",NA
2011,"Birmingham","Theparade","Theparade",NA
2011,"Birmingham","Theparade","Theparade",NA
2011,"Birmingham","Theparade","Theparade",NA
2011,"Birmingham","Theparadesutton","Theparadesutton",NA
2011,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2011,"Birmingham","Theparadebirminghamroadsuttoncoldfield","Theparadebirminghamroadsuttoncoldfield",NA
2011,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2011,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2011,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2011,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2011,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2011,"Birmingham","Theparadesuttoncoldfield","Theparadesuttoncoldfield",NA
2011,"Birmingham","Theparadesuttontowncentre","Theparadesuttontowncentre",NA
2011,"Birmingham","Theparade","Theparade",NA
2011,"Birmingham","Theridgeway","Theridgeway",NA
2011,"Birmingham","Theridgeway","Theridgeway",NA
2011,"Birmingham","Theridgeway","Theridgeway",NA
2011,"Birmingham","Theswanph","Theswanph",NA
2011,"Birmingham","Turnhouseroad","Turnhouseroad",NA
2011,"Birmingham","Upperhollandroad","Upperhollandroad",NA
2011,"Birmingham","Victoriard","Victoriard",NA
2011,"Birmingham","Victoriard","Victoriard",NA
2011,"Birmingham","Victoriard","Victoriard",NA
2011,"Birmingham","Walshdrivewalmleysuttoncoldfield","Walshdrivewalmleysuttoncoldfield",NA
2011,"Birmingham","Warrenfarmrd","Warrenfarmrd",NA
2011,"Birmingham","Warrenfarmroad","Warrenfarmroad",NA
2011,"Birmingham","Whitehousecommonrd","Whitehousecommonrd",NA
2011,"Birmingham","Wiltonrd","Wiltonrd",NA
2011,"Birmingham","Windsorhousejarvisroaderdington","Windsorhousejarvisroaderdington",NA
2011,"Birmingham","Wittonlodgeroad","Wittonlodgeroad",NA
2011,"Birmingham","Wittonlodgeroaderdington","Wittonlodgeroaderdington",NA
2011,"Birmingham","Yorkroad","Yorkroad",NA
2011,"Birmingham","Abdonave","Abdonave",NA
2011,"Birmingham","Alcesterroadsouth","Alcesterroadsouth",NA
2011,"Birmingham","Alvechurchrd","Alvechurchrd",NA
2011,"Birmingham","Ardenroad","Ardenroad",NA
2011,"Birmingham","Ardencotefroad","Ardencotefroad",NA
2011,"Birmingham","Ashleyclose","Ashleyclose",NA
2011,"Birmingham","Baltispicebristolrdsouth","Baltispicebristolrdsouth",NA
2011,"Birmingham","Barneshill","Barneshill",NA
2011,"Birmingham","Barrowhouse","Barrowhouse",NA
2011,"Birmingham","Bellstr.","Bellstr.",NA
2011,"Birmingham","Birminghamnewstr.","Birminghamnewstr.",NA
2011,"Birmingham","Birminghamnewstr.","Birminghamnewstr.",NA
2011,"Birmingham","Birminghamnewstr.","Birminghamnewstr.",NA
2011,"Birmingham","Birminghamstr.oldbury","Birminghamstr.oldbury",NA
2011,"Birmingham","Blandfordroad","Blandfordroad",NA
2011,"Birmingham","Bournbrookroad","Bournbrookroad",NA
2011,"Birmingham","Bournvillefrontoffice","Bournvillefrontoffice",NA
2011,"Birmingham","Bournvillefrontoffice","Bournvillefrontoffice",NA
2011,"Birmingham","Bournvillelane","Bournvillelane",NA
2011,"Birmingham","Bournvillelane","Bournvillelane",NA
2011,"Birmingham","Bournvillelanefrontoffice","Bournvillelanefrontoffice",NA
2011,"Birmingham","Bowlinggreenroad","Bowlinggreenroad",NA
2011,"Birmingham","Bristolrd","Bristolrd",NA
2011,"Birmingham","Bristolrd","Bristolrd",NA
2011,"Birmingham","Bristolrd","Bristolrd",NA
2011,"Birmingham","Bristolrd","Bristolrd",NA
2011,"Birmingham","Bristolrdsellyoak","Bristolrdsellyoak",NA
2011,"Birmingham","Bristolrdsouth","Bristolrdsouth",NA
2011,"Birmingham","Bristolrdsouth","Bristolrdsouth",NA
2011,"Birmingham","Bristolrdsth","Bristolrdsth",NA
2011,"Birmingham","Bristolrdnorthfield","Bristolrdnorthfield",NA
2011,"Birmingham","Bristolrdsellyoak","Bristolrdsellyoak",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroad","Bristolroad",NA
2011,"Birmingham","Bristolroadnorthfield","Bristolroadnorthfield",NA
2011,"Birmingham","Bristolroadsellyoak","Bristolroadsellyoak",NA
2011,"Birmingham","Bristolroadsellyoak","Bristolroadsellyoak",NA
2011,"Birmingham","Bristolroadsellyoak","Bristolroadsellyoak",NA
2011,"Birmingham","Bristolroadsouthnorthfield","Bristolroadsouthnorthfield",NA
2011,"Birmingham","Bristolroadsouthsellyoak","Bristolroadsouthsellyoak",NA
2011,"Birmingham","Bristolroadsellyoak","Bristolroadsellyoak",NA
2011,"Birmingham","Bristolroadsellyoak","Bristolroadsellyoak",NA
2011,"Birmingham","Bristolroadsellyoak","Bristolroadsellyoak",NA
2011,"Birmingham","Broadstr.","Broadstr.",NA
2011,"Birmingham","Broadstr.","Broadstr.",NA
2011,"Birmingham","Broadstr.","Broadstr.",NA
2011,"Birmingham","Broadstr.citycentre","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre","Broadstr.citycentre",NA
2011,"Birmingham","Brooklane","Brooklane",NA
2011,"Birmingham","Bunburryroad","Bunburryroad",NA
2011,"Birmingham","Bunburryroad","Bunburryroad",NA
2011,"Birmingham","Burnhillgroveweoleycastlebirmingham","Burnhillgroveweoleycastlebirmingham",NA
2011,"Birmingham","Carparkofbournvillelanepstn","Carparkofbournvillelanepstn",NA
2011,"Birmingham","Chinbrookroadbillsley","Chinbrookroadbillsley",NA
2011,"Birmingham","Churchhillnortthfield","Churchhillnortthfield",NA
2011,"Birmingham","Churchroad","Churchroad",NA
2011,"Birmingham","Comptonroadcradleyheath","Comptonroadcradleyheath",NA
2011,"Birmingham","Costcuttersardernroad","Costcuttersardernroad",NA
2011,"Birmingham","Dawberryroad","Dawberryroad",NA
2011,"Birmingham","Dawlishroad","Dawlishroad",NA
2011,"Birmingham","Dingleclub","Dingleclub",NA
2011,"Birmingham","Doddingtonroad","Doddingtonroad",NA
2011,"Birmingham","Dogkennellane","Dogkennellane",NA
2011,"Birmingham","Dogpoollane","Dogpoollane",NA
2011,"Birmingham","Downfielddrive","Downfielddrive",NA
2011,"Birmingham","Dudleybusstation","Dudleybusstation",NA
2011,"Birmingham","Dwellingslane","Dwellingslane",NA
2011,"Birmingham","Eafo","Eafo",NA
2011,"Birmingham","Edgbastoncricketground","Edgbastoncricketground",NA
2011,"Birmingham","Edgbastonparkroad","Edgbastonparkroad",NA
2011,"Birmingham","Exeterrdhubertrd","Exeterrdhubertrd",NA
2011,"Birmingham","Fordhouselane","Fordhouselane",NA
2011,"Birmingham","Fouracresquinton","Fouracresquinton",NA
2011,"Birmingham","Frogmillroadfrankley","Frogmillroadfrankley",NA
2011,"Birmingham","Gennerslane","Gennerslane",NA
2011,"Birmingham","Glastonburyroad","Glastonburyroad",NA
2011,"Birmingham","Greatparkrubery","Greatparkrubery",NA
2011,"Birmingham","Griffinsbrooklane","Griffinsbrooklane",NA
2011,"Birmingham","Grosvenorshoppingcentre","Grosvenorshoppingcentre",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroad","Hagleyroad",NA
2011,"Birmingham","Hagleyroadedgbaston","Hagleyroadedgbaston",NA
2011,"Birmingham","Hagleyroadeedgbaston","Hagleyroadeedgbaston",NA
2011,"Birmingham","Harbornecricketclub","Harbornecricketclub",NA
2011,"Birmingham","Harbornehighst","Harbornehighst",NA
2011,"Birmingham","Harbornehighstr.","Harbornehighstr.",NA
2011,"Birmingham","Harbornehighstr.","Harbornehighstr.",NA
2011,"Birmingham","Harbornehighstr.","Harbornehighstr.",NA
2011,"Birmingham","Harborneparkroad","Harborneparkroad",NA
2011,"Birmingham","Harbornepolicestation","Harbornepolicestation",NA
2011,"Birmingham","Harbournecricketclub","Harbournecricketclub",NA
2011,"Birmingham","Hawkesleyend","Hawkesleyend",NA
2011,"Birmingham","Hawkesleysquare","Hawkesleysquare",NA
2011,"Birmingham","Hazelwellstr.","Hazelwellstr.",NA
2011,"Birmingham","Heathmilllanedigbeth","Heathmilllanedigbeth",NA
2011,"Birmingham","Heronswood","Heronswood",NA
2011,"Birmingham","Highst","Highst",NA
2011,"Birmingham","Highstharborne","Highstharborne",NA
2011,"Birmingham","Highstharborne","Highstharborne",NA
2011,"Birmingham","Highstnorthfield","Highstnorthfield",NA
2011,"Birmingham","Highstr.harborne","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne","Highstr.harborne",NA
2011,"Birmingham","Highstr.harbourne","Highstr.harbourne",NA
2011,"Birmingham","Highstr.harborne","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne","Highstr.harborne",NA
2011,"Birmingham","Highfdieldlane","Highfdieldlane",NA
2011,"Birmingham","Highfieldlane","Highfieldlane",NA
2011,"Birmingham","Highfieldlanequinton","Highfieldlanequinton",NA
2011,"Birmingham","Hoggslanenorthfield","Hoggslanenorthfield",NA
2011,"Birmingham","Hollybankroad","Hollybankroad",NA
2011,"Birmingham","Holywoodbowlrubery","Holywoodbowlrubery",NA
2011,"Birmingham","Homeaddress","Homeaddress",NA
2011,"Birmingham","Honningtoncrescentnorthfield","Honningtoncrescentnorthfield",NA
2011,"Birmingham","Jigginslane","Jigginslane",NA
2011,"Birmingham","Jigginslanebartleygreen","Jigginslanebartleygreen",NA
2011,"Birmingham","Kembertoneroad","Kembertoneroad",NA
2011,"Birmingham","Kingsnortongreen","Kingsnortongreen",NA
2011,"Birmingham","Leechgreenrd","Leechgreenrd",NA
2011,"Birmingham","Leithgrove","Leithgrove",NA
2011,"Birmingham","Leithgrove","Leithgrove",NA
2011,"Birmingham","Longfellowroad","Longfellowroad",NA
2011,"Birmingham","Longbridgelane","Longbridgelane",NA
2011,"Birmingham","Longbridgelane","Longbridgelane",NA
2011,"Birmingham","Longbridgelanewestheath","Longbridgelanewestheath",NA
2011,"Birmingham","Longhamcroft","Longhamcroft",NA
2011,"Birmingham","Lottieroad","Lottieroad",NA
2011,"Birmingham","Lutleygrove","Lutleygrove",NA
2011,"Birmingham","Malinsroadharborne","Malinsroadharborne",NA
2011,"Birmingham","Mandervillehouse","Mandervillehouse",NA
2011,"Birmingham","Marjoramclosehawksley","Marjoramclosehawksley",NA
2011,"Birmingham","Masshouselane","Masshouselane",NA
2011,"Birmingham","Masshouselane","Masshouselane",NA
2011,"Birmingham","Maypolelane","Maypolelane",NA
2011,"Birmingham","Merrittshill","Merrittshill",NA
2011,"Birmingham","Metchleylane","Metchleylane",NA
2011,"Birmingham","Moatroad","Moatroad",NA
2011,"Birmingham","Mounbattenhousewyndhamroad","Mounbattenhousewyndhamroad",NA
2011,"Birmingham","Newstr.br","Newstr.br",NA
2011,"Birmingham","Newstr.station","Newstr.station",NA
2011,"Birmingham","Nortbworcestergolfclub","Nortbworcestergolfclub",NA
2011,"Birmingham","Northstr.harborne","Northstr.harborne",NA
2011,"Birmingham","Northstr.harborne","Northstr.harborne",NA
2011,"Birmingham","Northfieldhighstr.","Northfieldhighstr.",NA
2011,"Birmingham","Northfieldhighstr.","Northfieldhighstr.",NA
2011,"Birmingham","Oakridgeroadnorthfield","Oakridgeroadnorthfield",NA
2011,"Birmingham","Oddingleyroad","Oddingleyroad",NA
2011,"Birmingham","Oddingleyroadwestheath","Oddingleyroadwestheath",NA
2011,"Birmingham","Paradiseforumbirmingham","Paradiseforumbirmingham",NA
2011,"Birmingham","Parsonshill","Parsonshill",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroad","Pershoreroad",NA
2011,"Birmingham","Pershoreroadsouthkingsnorton","Pershoreroadsouthkingsnorton",NA
2011,"Birmingham","Poolecrescentharborne","Poolecrescentharborne",NA
2011,"Birmingham","Poplarave.","Poplarave.",NA
2011,"Birmingham","Portlandsroad","Portlandsroad",NA
2011,"Birmingham","Princethorperoad","Princethorperoad",NA
2011,"Birmingham","Qecasualty","Qecasualty",NA
2011,"Birmingham","Qehospital","Qehospital",NA
2011,"Birmingham","Qehospital","Qehospital",NA
2011,"Birmingham","Qualityhotel","Qualityhotel",NA
2011,"Birmingham","Queenelizabethhospital","Queenelizabethhospital",NA
2011,"Birmingham","Raddlebarnroad","Raddlebarnroad",NA
2011,"Birmingham","Richmondhillroad","Richmondhillroad",NA
2011,"Birmingham","Richmondroad","Richmondroad",NA
2011,"Birmingham","Roseroad","Roseroad",NA
2011,"Birmingham","Roseroadharborne","Roseroadharborne",NA
2011,"Birmingham","Sainsburysfrankleybeechesrdnorthfield","Sainsburysfrankleybeechesrdnorthfield",NA
2011,"Birmingham","Selcroftave","Selcroftave",NA
2011,"Birmingham","Shannonrdkingsnorton","Shannonrdkingsnorton",NA
2011,"Birmingham","Shawbrookgrove","Shawbrookgrove",NA
2011,"Birmingham","Shellforecourtbristolrd","Shellforecourtbristolrd",NA
2011,"Birmingham","Sirhiltonsroadwestheath","Sirhiltonsroadwestheath",NA
2011,"Birmingham","Snax24forcourt","Snax24forcourt",NA
2011,"Birmingham","Solihullhighstr.","Solihullhighstr.",NA
2011,"Birmingham","Solihullhighstr.outsiderosies","Solihullhighstr.outsiderosies",NA
2011,"Birmingham","Stanleyroadquinton","Stanleyroadquinton",NA
2011,"Birmingham","Stoneroadedgbaston","Stoneroadedgbaston",NA
2011,"Birmingham","Stonehouselane","Stonehouselane",NA
2011,"Birmingham","Stratfordroadsparkbrookbirmingham","Stratfordroadsparkbrookbirmingham",NA
